year,departamento,grupo110,ndefun_sinadef,ndefun_inei,diferencia,pct_diferencia,ratio
2017,ANCASH,Enfermedades hipertensivas,122,80,-42,-52.5,1.525
2017,ANCASH,Enfermedades infecciosas intestinales,9,13,4,30.76923076923077,0.6923076923076923
2017,ANCASH,Enfermedades isquémicas del corazón,113,437,324,74.14187643020595,0.2585812356979405
2017,ANCASH,Epilepsia y estado de mal epileptico,15,38,23,60.526315789473685,0.39473684210526316
2017,ANCASH,"Eventos relacionados al embarazo, parto y puerperio",6,20,14,70.0,0.3
2017,ANCASH,Feto y recién nacido afectados por ciertas afecciones materna,1,0,-1,,
2017,ANCASH,Feto y recién nacido afectados por complicaciones obstétrica,3,5,2,40.0,0.6
2017,ANCASH,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,3,7,4,57.14285714285714,0.42857142857142855
2017,ANCASH,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",11,41,30,73.17073170731707,0.2682926829268293
2017,ANCASH,Hepatitis B,3,1,-2,-200.0,3.0
2017,ANCASH,Hiperplasia de próstata,4,9,5,55.55555555555556,0.4444444444444444
2017,ANCASH,Homicidios (agresiones infligidas por otra persona),11,15,4,26.666666666666668,0.7333333333333333
2017,ANCASH,Incidentes ocurridos al paciente durante la atencion medica y quirurgica,2,4,2,50.0,0.5
2017,ANCASH,Infecciones especificas del periodo perinatal,6,32,26,81.25,0.1875
2017,ANCASH,Infecciones respiratorias agudas altas,2,0,-2,,
2017,ANCASH,Infecciones respiratorias agudas bajas,324,864,540,62.5,0.375
2017,ANCASH,Insuficiencia cardíaca,60,101,41,40.5940594059406,0.594059405940594
2017,ANCASH,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",91,169,78,46.15384615384615,0.5384615384615384
2017,ANCASH,Insuficiencia respiratoria,70,229,159,69.43231441048034,0.3056768558951965
2017,ANCASH,Las demás causas externas,36,359,323,89.97214484679665,0.10027855153203342
2017,ANCASH,Lesiones de intención no determinada,69,46,-23,-50.0,1.5
2017,ANCASH,Leucemia,11,50,39,78.0,0.22
2017,ANCASH,"Malformaciones congénitas, deformidades y anomalías cromosomicas",17,87,70,80.45977011494253,0.19540229885057472
2017,ANCASH,Meningitis,2,3,1,33.33333333333333,0.6666666666666666
2017,ANCASH,Neoplasia maligna de colon y de la unión rectosigmoidea,20,71,51,71.83098591549296,0.28169014084507044
2017,ANCASH,Neoplasia maligna de estómago,87,281,194,69.03914590747331,0.3096085409252669
2017,ANCASH,Neoplasia maligna de higado y vias biliares,28,102,74,72.54901960784314,0.27450980392156865
2017,ANCASH,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,2,20,18,90.0,0.1
2017,ANCASH,Neoplasia maligna de la mama,10,48,38,79.16666666666666,0.20833333333333334
2017,ANCASH,Neoplasia maligna de la piel,6,32,26,81.25,0.1875
2017,ANCASH,Neoplasia maligna de la próstata,27,133,106,79.69924812030075,0.20300751879699247
2017,ANCASH,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",15,80,65,81.25,0.1875
2017,ANCASH,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",4,14,10,71.42857142857143,0.2857142857142857
2017,ANCASH,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",2,36,34,94.44444444444444,0.05555555555555555
2017,ANCASH,Neoplasia maligna de los órganos genitourinarios,11,48,37,77.08333333333334,0.22916666666666666
2017,ANCASH,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",6,7,1,14.285714285714285,0.8571428571428571
2017,ANCASH,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",13,42,29,69.04761904761905,0.30952380952380953
2017,ANCASH,Neoplasia maligna de pancreas,14,61,47,77.04918032786885,0.22950819672131148
2017,ANCASH,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",60,94,34,36.17021276595745,0.6382978723404256
2017,ANCASH,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",11,61,50,81.9672131147541,0.18032786885245902
2017,ANCASH,Neoplasia maligna del cuello del útero,6,35,29,82.85714285714286,0.17142857142857143
2017,ANCASH,Neoplasia maligna del cuerpo del útero,3,10,7,70.0,0.3
2017,ANCASH,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",3,17,14,82.35294117647058,0.17647058823529413
2017,ANCASH,"Neoplasia maligna del útero, parte no especificada",7,43,36,83.72093023255815,0.16279069767441862
2017,ANCASH,Neoplasia maligna secundaria (metastasis),3,9,6,66.66666666666666,0.3333333333333333
2017,ANCASH,Neoplasias benignas,9,9,0,0.0,1.0
2017,ANCASH,Otras enfermedades del sistema circulatorio,41,9,-32,-355.55555555555554,4.555555555555555
2017,ANCASH,Otras enfermedades del sistema digestivo,1,38,37,97.36842105263158,0.02631578947368421
2017,ANCASH,"Otras enfermedades del sistema nervioso, excepto meningitis",16,52,36,69.23076923076923,0.3076923076923077
2017,ANCASH,Otras enfermedades del sistema respiratorio,1,18,17,94.44444444444444,0.05555555555555555
2017,ANCASH,Otras enfermedades infecciosas y parasitarias,6,11,5,45.45454545454545,0.5454545454545454
2017,ANCASH,Paro cardiaco,72,134,62,46.26865671641791,0.5373134328358209
2017,ANCASH,Resto de las demas enfermedades,1205,31,-1174,-3787.096774193548,38.87096774193548
2017,ANCASH,"Retardo del crecimiento fetal, desnutrición fetal, gestación",20,44,24,54.54545454545454,0.45454545454545453
2017,ANCASH,"Septicemia, excepto neonatal",59,295,236,80.0,0.2
2017,ANCASH,Suicidios (lesiones autoinfligidas intencionalmente),11,12,1,8.333333333333332,0.9166666666666666
2017,ANCASH,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",26,39,13,33.33333333333333,0.6666666666666666
2017,ANCASH,"Trastornos de la vesícula biliar, vias biliares y del pancreas",36,86,50,58.139534883720934,0.4186046511627907
2017,ANCASH,Trastornos del sistema digestivo del feto y del recien nacido,3,10,7,70.0,0.3
2017,ANCASH,Trastornos endocrinos y metabolicos del feto y del recien nacido,2,0,-2,,
2017,ANCASH,Trastornos hemorragicos y hematologicos del feto y del recien nacido,2,2,0,0.0,1.0
2017,ANCASH,Trastornos mentales y del comportamiento,11,29,18,62.06896551724138,0.3793103448275862
2017,ANCASH,Trastornos respiratorios específicos del periodo perinatal,24,80,56,70.0,0.3
2017,ANCASH,Trastornos respiratorios no especificados,3,7,4,57.14285714285714,0.42857142857142855
2017,ANCASH,Tuberculosis,11,69,58,84.05797101449275,0.15942028985507245
2017,APURIMAC,Accidentes de transporte terrestre,36,86,50,58.139534883720934,0.4186046511627907
2017,APURIMAC,Accidentes por Ahogamiento y sumersión,3,22,19,86.36363636363636,0.13636363636363635
2017,APURIMAC,Accidentes por fuerzas de la naturaleza,2,7,5,71.42857142857143,0.2857142857142857
2017,APURIMAC,Accidentes que obstruyen la respiración,2,68,66,97.05882352941177,0.029411764705882353
2017,APURIMAC,"Anemias hemoliticas, aplasticas y otras anemias",3,11,8,72.72727272727273,0.2727272727272727
2017,APURIMAC,Aneurimas,2,0,-2,,
2017,APURIMAC,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",12,37,25,67.56756756756756,0.32432432432432434
2017,APURIMAC,Asma,1,2,1,50.0,0.5
2017,APURIMAC,Cirrosis y ciertas otras enfermedades crónicas del hígado,26,145,119,82.06896551724138,0.1793103448275862
2017,APURIMAC,Deficiencias nutricionales y anemias nutricionales,19,34,15,44.11764705882353,0.5588235294117647
2017,APURIMAC,Diabetes mellitus,9,88,79,89.77272727272727,0.10227272727272728
2017,APURIMAC,Edema Pulmonar,15,54,39,72.22222222222221,0.2777777777777778
2017,APURIMAC,Edema cerebral,2,21,19,90.47619047619048,0.09523809523809523
2017,APURIMAC,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",3,4,1,25.0,0.75
2017,APURIMAC,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",3,52,49,94.23076923076923,0.057692307692307696
2017,APURIMAC,Enfermedad por el VIH (SIDA),1,2,1,50.0,0.5
2017,APURIMAC,Enfermedad pulmonar intersticial,10,63,53,84.12698412698413,0.15873015873015872
2017,APURIMAC,Enfermedad pulmonar obstructiva cronica (EPOC),27,62,35,56.451612903225815,0.43548387096774194
2017,APURIMAC,Enfermedades cerebrovasculares,23,162,139,85.80246913580247,0.1419753086419753
2017,APURIMAC,Enfermedades de la piel,19,35,16,45.714285714285715,0.5428571428571428
2017,APURIMAC,"Enfermedades del esofago, estomago y del duodeno",8,8,0,0.0,1.0
2017,APURIMAC,"Enfermedades del peritoneo, peritonitis y otros",2,20,18,90.0,0.1
2017,APURIMAC,Enfermedades del pulmon debidas a agentes externos,18,52,34,65.38461538461539,0.34615384615384615
2017,APURIMAC,Enfermedades del sistema urinario,8,23,15,65.21739130434783,0.34782608695652173
2017,APURIMAC,Enfermedades hipertensivas,54,62,8,12.903225806451612,0.8709677419354839
2017,APURIMAC,Enfermedades infecciosas intestinales,1,3,2,66.66666666666666,0.3333333333333333
2017,APURIMAC,Enfermedades isquémicas del corazón,23,98,75,76.53061224489795,0.23469387755102042
2017,APURIMAC,Epilepsia y estado de mal epileptico,2,7,5,71.42857142857143,0.2857142857142857
2017,APURIMAC,Exposición a la corriente eléctrica,1,2,1,50.0,0.5
2017,APURIMAC,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,3,5,2,40.0,0.6
2017,APURIMAC,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",5,19,14,73.68421052631578,0.2631578947368421
2017,APURIMAC,Hepatitis B,1,0,-1,,
2017,APURIMAC,Hiperplasia de próstata,3,3,0,0.0,1.0
2017,APURIMAC,Homicidios (agresiones infligidas por otra persona),4,11,7,63.63636363636363,0.36363636363636365
2017,APURIMAC,Infecciones especificas del periodo perinatal,1,18,17,94.44444444444444,0.05555555555555555
2017,APURIMAC,Infecciones respiratorias agudas altas,1,1,0,0.0,1.0
2017,APURIMAC,Infecciones respiratorias agudas bajas,76,258,182,70.54263565891473,0.29457364341085274
2017,APURIMAC,Insuficiencia cardíaca,24,57,33,57.89473684210527,0.42105263157894735
2017,APURIMAC,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",18,58,40,68.96551724137932,0.3103448275862069
2017,APURIMAC,Insuficiencia respiratoria,19,72,53,73.61111111111111,0.2638888888888889
2017,APURIMAC,Las demás causas externas,33,140,107,76.42857142857142,0.2357142857142857
2017,APURIMAC,Lesiones de intención no determinada,43,21,-22,-104.76190476190477,2.0476190476190474
2017,APURIMAC,Leucemia,2,13,11,84.61538461538461,0.15384615384615385
2017,APURIMAC,"Malformaciones congénitas, deformidades y anomalías cromosomicas",6,43,37,86.04651162790698,0.13953488372093023
2017,APURIMAC,Neoplasia maligna de colon y de la unión rectosigmoidea,8,31,23,74.19354838709677,0.25806451612903225
2017,APURIMAC,Neoplasia maligna de estómago,24,109,85,77.98165137614679,0.22018348623853212
2017,APURIMAC,Neoplasia maligna de higado y vias biliares,19,80,61,76.25,0.2375
2017,APURIMAC,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,1,15,14,93.33333333333333,0.06666666666666667
2017,APURIMAC,Neoplasia maligna de la piel,6,10,4,40.0,0.6
2017,APURIMAC,Neoplasia maligna de la próstata,8,41,33,80.48780487804879,0.1951219512195122
2017,APURIMAC,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",7,45,38,84.44444444444444,0.15555555555555556
2017,APURIMAC,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",3,6,3,50.0,0.5
2017,APURIMAC,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",3,17,14,82.35294117647058,0.17647058823529413
2017,APURIMAC,Neoplasia maligna de los órganos genitourinarios,3,7,4,57.14285714285714,0.42857142857142855
2017,APURIMAC,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",2,10,8,80.0,0.2
2017,APURIMAC,Neoplasia maligna de pancreas,4,17,13,76.47058823529412,0.23529411764705882
2017,APURIMAC,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",9,31,22,70.96774193548387,0.2903225806451613
2017,APURIMAC,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",4,50,46,92.0,0.08
2017,APURIMAC,Neoplasia maligna del cuello del útero,5,33,28,84.84848484848484,0.15151515151515152
2017,APURIMAC,Neoplasia maligna del cuerpo del útero,1,1,0,0.0,1.0
2017,APURIMAC,"Neoplasia maligna del útero, parte no especificada",1,6,5,83.33333333333334,0.16666666666666666
2017,APURIMAC,Neoplasia maligna secundaria (metastasis),5,10,5,50.0,0.5
2017,APURIMAC,Otras enfermedades del sistema circulatorio,8,10,2,20.0,0.8
2017,APURIMAC,"Otras enfermedades del sistema nervioso, excepto meningitis",7,27,20,74.07407407407408,0.25925925925925924
2017,APURIMAC,Otras enfermedades infecciosas y parasitarias,2,11,9,81.81818181818183,0.18181818181818182
2017,APURIMAC,Paro cardiaco,19,78,59,75.64102564102564,0.24358974358974358
2017,APURIMAC,Resto de las demas enfermedades,94,5,-89,-1780.0,18.8
2017,APURIMAC,"Retardo del crecimiento fetal, desnutrición fetal, gestación",1,17,16,94.11764705882352,0.058823529411764705
2017,APURIMAC,"Septicemia, excepto neonatal",22,87,65,74.71264367816092,0.25287356321839083
2017,APURIMAC,Suicidios (lesiones autoinfligidas intencionalmente),7,11,4,36.36363636363637,0.6363636363636364
2017,APURIMAC,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",12,26,14,53.84615384615385,0.46153846153846156
2017,APURIMAC,"Trastornos de la vesícula biliar, vias biliares y del pancreas",2,19,17,89.47368421052632,0.10526315789473684
2017,APURIMAC,Trastornos mentales y del comportamiento,7,23,16,69.56521739130434,0.30434782608695654
2017,APURIMAC,Trastornos respiratorios específicos del periodo perinatal,3,46,43,93.47826086956522,0.06521739130434782
2017,APURIMAC,Trastornos respiratorios no especificados,1,3,2,66.66666666666666,0.3333333333333333
2017,APURIMAC,Tuberculosis,6,46,40,86.95652173913044,0.13043478260869565
2017,AREQUIPA,Accidentes de transporte terrestre,152,115,-37,-32.17391304347826,1.3217391304347825
2017,AREQUIPA,Accidentes por Ahogamiento y sumersión,4,30,26,86.66666666666667,0.13333333333333333
2017,AREQUIPA,Accidentes por otro tipo de transporte,1,38,37,97.36842105263158,0.02631578947368421
2017,AREQUIPA,Accidentes que obstruyen la respiración,2,53,51,96.22641509433963,0.03773584905660377
2017,AREQUIPA,Afecciones de la pleura,6,36,30,83.33333333333334,0.16666666666666666
2017,AREQUIPA,"Anemias hemoliticas, aplasticas y otras anemias",27,19,-8,-42.10526315789473,1.4210526315789473
2017,AREQUIPA,Aneurimas,2,11,9,81.81818181818183,0.18181818181818182
2017,AREQUIPA,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",2,61,59,96.72131147540983,0.03278688524590164
2017,AREQUIPA,Asma,2,25,23,92.0,0.08
2017,AREQUIPA,Ciertas enfermedades inmunoprevenibles,1,3,2,66.66666666666666,0.3333333333333333
2017,AREQUIPA,Cirrosis y ciertas otras enfermedades crónicas del hígado,59,247,188,76.11336032388664,0.2388663967611336
2017,AREQUIPA,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,6,21,15,71.42857142857143,0.2857142857142857
2017,AREQUIPA,Deficiencias nutricionales y anemias nutricionales,61,102,41,40.19607843137255,0.5980392156862745
2017,AREQUIPA,Degeneracion de sistemas multiples,3,0,-3,,
2017,AREQUIPA,Diabetes mellitus,82,175,93,53.142857142857146,0.4685714285714286
2017,AREQUIPA,Edema Pulmonar,14,32,18,56.25,0.4375
2017,AREQUIPA,Edema cerebral,13,96,83,86.45833333333334,0.13541666666666666
2017,AREQUIPA,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",8,15,7,46.666666666666664,0.5333333333333333
2017,AREQUIPA,Encefalitis viral,1,2,1,50.0,0.5
2017,AREQUIPA,"Encefalitis, mielitis y encefalomielitis",1,12,11,91.66666666666666,0.08333333333333333
2017,AREQUIPA,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",7,115,108,93.91304347826087,0.06086956521739131
2017,AREQUIPA,Enfermedad de Alzheimer,5,5,0,0.0,1.0
2017,AREQUIPA,Enfermedad del parkinson,4,8,4,50.0,0.5
2017,AREQUIPA,Enfermedad por el VIH (SIDA),8,36,28,77.77777777777779,0.2222222222222222
2017,AREQUIPA,Enfermedad pulmonar intersticial,62,253,191,75.49407114624506,0.2450592885375494
2017,AREQUIPA,Enfermedad pulmonar obstructiva cronica (EPOC),13,43,30,69.76744186046511,0.3023255813953488
2017,AREQUIPA,Enfermedades cerebrovasculares,46,301,255,84.71760797342192,0.15282392026578073
2017,AREQUIPA,Enfermedades de la piel,7,52,45,86.53846153846155,0.1346153846153846
2017,AREQUIPA,"Enfermedades del esofago, estomago y del duodeno",7,17,10,58.82352941176471,0.4117647058823529
2017,AREQUIPA,"Enfermedades del peritoneo, peritonitis y otros",6,52,46,88.46153846153845,0.11538461538461539
2017,AREQUIPA,Enfermedades del pulmon debidas a agentes externos,16,36,20,55.55555555555556,0.4444444444444444
2017,AREQUIPA,Enfermedades del sistema urinario,26,113,87,76.99115044247787,0.23008849557522124
2017,AREQUIPA,Enfermedades hipertensivas,94,72,-22,-30.555555555555557,1.3055555555555556
2017,AREQUIPA,Enfermedades infecciosas intestinales,7,27,20,74.07407407407408,0.25925925925925924
2017,AREQUIPA,Enfermedades isquémicas del corazón,178,487,309,63.44969199178645,0.3655030800821355
2017,AREQUIPA,Epilepsia y estado de mal epileptico,6,13,7,53.84615384615385,0.46153846153846156
2017,AREQUIPA,"Eventos relacionados al embarazo, parto y puerperio",1,4,3,75.0,0.25
2017,AREQUIPA,Feto y recién nacido afectados por complicaciones obstétrica,1,4,3,75.0,0.25
2017,AREQUIPA,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,1,8,7,87.5,0.125
2017,AREQUIPA,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",8,44,36,81.81818181818183,0.18181818181818182
2017,AREQUIPA,Hiperplasia de próstata,4,16,12,75.0,0.25
2017,AREQUIPA,Homicidios (agresiones infligidas por otra persona),28,28,0,0.0,1.0
2017,AREQUIPA,Incidentes ocurridos al paciente durante la atencion medica y quirurgica,1,4,3,75.0,0.25
2017,AREQUIPA,Infecciones especificas del periodo perinatal,1,14,13,92.85714285714286,0.07142857142857142
2017,AREQUIPA,Infecciones respiratorias agudas bajas,146,937,791,84.41835645677695,0.15581643543223053
2017,AREQUIPA,Insuficiencia cardíaca,23,77,54,70.12987012987013,0.2987012987012987
2017,AREQUIPA,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",41,87,46,52.87356321839081,0.47126436781609193
2017,AREQUIPA,Insuficiencia respiratoria,72,501,429,85.62874251497006,0.1437125748502994
2017,AREQUIPA,Las demás causas externas,118,259,141,54.440154440154444,0.4555984555984556
2017,AREQUIPA,Lesiones de intención no determinada,71,55,-16,-29.09090909090909,1.290909090909091
2017,AREQUIPA,Leucemia,21,102,81,79.41176470588235,0.20588235294117646
2017,AREQUIPA,"Malformaciones congénitas, deformidades y anomalías cromosomicas",19,82,63,76.82926829268293,0.23170731707317074
2017,AREQUIPA,Meningitis,1,1,0,0.0,1.0
